datetime,precipRate,precipTotal
2026-09-07 00:59:45,0.0,0.0
2026-09-07 01:59:42,0.0,0.0
2026-09-07 02:59:38,0.0,0.0
2026-09-07 03:59:34,0.0,0.0
2026-09-07 04:59:30,0.0,0.0
2026-09-07 05:59:56,0.0,0.0
2026-09-07 06:59:52,0.0,0.0
2026-09-07 07:59:49,0.0,0.0
2026-09-07 08:59:44,0.0,0.0
2026-09-07 09:59:40,0.0,0.0
2026-09-07 10:59:36,0.0,0.0
2026-09-07 11:59:32,0.0,0.0
2026-09-07 12:59:29,0.0,0.0
2026-09-07 13:59:56,0.0,0.0
2026-09-07 14:59:52,0.0,0.0
2026-09-07 15:59:47,19.81,3.81
2026-09-07 16:59:43,4.8,3.81
2026-09-07 17:59:39,0.0,3.81
2026-09-07 18:59:35,0.0,3.81
2026-09-07 19:59:31,0.0,3.81
2026-09-07 20:59:59,0.0,3.81
2026-09-07 21:59:54,10.8,7.59
2026-09-07 22:59:50,21.59,10.39
2026-09-07 23:59:46,4.19,11.4
2026-09-08 00:59:42,0.0,11.4
2026-09-08 01:59:39,0.0,0.0
2026-09-08 02:59:33,0.0,0.0
2026-09-08 03:59:30,0.0,0.0
2026-09-08 04:59:58,0.0,0.0
2026-09-08 05:59:54,0.0,0.0
2026-09-08 06:59:50,0.0,0.0
2026-09-08 07:59:46,0.0,0.0
2026-09-08 08:59:42,0.0,0.0
2026-09-08 09:59:38,0.0,0.0
2026-09-08 10:59:34,0.0,0.0
2026-09-08 11:59:29,0.0,0.0
2026-09-08 12:59:56,0.0,0.0
2026-09-08 13:59:52,0.0,0.0
2026-09-08 14:59:49,0.0,0.0
2026-09-08 15:59:44,75.01,15.01
2026-09-08 16:59:40,76.2,28.7
2026-09-08 17:59:35,0.0,28.7
2026-09-08 18:59:31,0.0,28.7
2026-09-08 19:59:29,0.0,28.7
2026-09-08 20:59:55,0.0,28.7
2026-09-08 21:59:53,0.0,28.7
2026-09-08 22:59:47,0.0,28.7
2026-09-08 23:59:43,0.0,28.7
2026-09-09 00:59:40,0.0,28.7
2026-09-09 01:14:07,0.0,0.0
2026-09-09 08:59:40,0.0,0.0
2026-09-09 09:59:34,0.0,0.0
2026-09-09 10:59:30,0.0,0.0
2026-09-09 11:59:57,0.0,0.0
2026-09-09 12:59:53,0.0,0.0
2026-09-09 13:59:49,0.0,0.0
2026-09-09 14:59:45,0.0,0.0
2026-09-09 15:59:41,0.0,0.0
2026-09-09 16:59:37,0.0,0.0
2026-09-09 17:59:36,0.0,0.0
2026-09-09 18:59:29,0.0,0.0
2026-09-09 19:59:55,0.0,0.0
2026-09-09 20:59:52,0.0,0.0
2026-09-09 21:59:49,0.0,0.0
2026-09-09 22:59:44,0.0,0.0
2026-09-09 23:59:39,0.0,0.0
2026-09-10 00:59:36,0.0,0.0
2026-09-10 01:59:32,0.0,0.0
2026-09-10 02:59:58,0.0,0.0
2026-09-10 03:59:55,0.0,0.0
2026-09-10 04:59:51,0.0,0.0
2026-09-10 05:59:47,0.0,0.0
2026-09-10 06:59:43,0.0,0.0
2026-09-10 07:59:39,0.0,0.0
2026-09-10 08:59:38,0.0,0.0
2026-09-10 09:59:31,0.0,0.0
2026-09-10 10:59:59,0.0,0.0
2026-09-10 11:59:53,0.0,0.0
2026-09-10 12:59:50,0.0,0.0
2026-09-10 13:59:46,0.0,0.0
2026-09-10 14:59:42,0.0,0.0
2026-09-10 15:59:38,0.0,0.0
2026-09-10 16:59:34,0.0,0.0
2026-09-10 17:59:30,0.0,0.0
2026-09-10 18:59:57,0.0,0.0
2026-09-10 19:59:53,0.0,0.0
2026-09-10 20:59:49,0.0,0.0
2026-09-10 21:59:45,0.0,0.0
2026-09-10 22:59:41,0.0,0.0
2026-09-10 23:59:37,0.0,0.0
2026-09-11 00:59:33,0.0,0.0
2026-09-11 01:55:52,0.0,0.0
2026-09-11 02:59:55,0.0,0.0
2026-09-11 03:59:51,0.0,0.0
2026-09-11 04:59:48,0.0,0.0
2026-09-11 05:59:44,0.0,0.0
2026-09-11 06:59:39,0.0,0.0
2026-09-11 07:59:35,0.0,0.0
2026-09-11 08:59:32,0.0,0.0
2026-09-11 09:59:59,0.0,0.0
2026-09-11 10:59:55,0.0,0.0
2026-09-11 11:59:51,0.0,0.0
2026-09-11 12:59:48,0.0,0.0
2026-09-11 13:59:44,0.0,0.0
2026-09-11 14:59:40,0.0,0.0
2026-09-11 15:59:36,0.0,0.0
2026-09-11 16:59:31,0.0,0.0
2026-09-11 17:59:57,0.0,0.0
2026-09-11 18:59:54,0.0,0.0
2026-09-11 19:59:49,0.0,0.0
2026-09-11 20:59:45,0.0,0.0
2026-09-11 21:59:41,0.0,0.0
2026-09-11 22:59:37,0.0,0.0
2026-09-11 23:59:35,0.0,0.0
2026-09-12 00:59:30,0.0,0.0
2026-09-12 01:59:57,0.0,0.0
2026-09-12 02:59:54,0.0,0.0
2026-09-12 03:59:50,0.0,0.0
2026-09-12 04:59:45,0.0,0.0
2026-09-12 05:59:41,0.0,0.0
2026-09-12 06:59:37,0.0,0.0
2026-09-12 07:59:33,0.0,0.0
2026-09-12 08:59:59,0.0,0.0
2026-09-12 09:59:55,0.0,0.0
2026-09-12 10:59:51,0.0,0.0
2026-09-12 11:59:47,0.0,0.0
2026-09-12 12:59:45,0.0,0.0
2026-09-12 13:59:40,0.0,0.0
2026-09-12 14:59:36,0.0,0.0
2026-09-12 15:59:32,0.0,0.0
2026-09-12 16:59:59,0.0,0.0
2026-09-12 17:59:55,0.0,0.0
2026-09-12 18:59:51,0.0,0.0
2026-09-12 19:59:47,0.0,0.0
2026-09-12 20:59:43,0.0,0.0
2026-09-12 21:59:39,0.0,0.0
2026-09-12 22:59:36,0.0,0.0
2026-09-12 23:59:31,0.0,0.0
2026-09-13 00:59:58,0.0,0.0
2026-09-13 01:59:55,0.0,0.0
