datetime,precipRate,precipTotal
2026-06-25 00:59:32,0.0,2.59
2026-06-25 01:59:29,0.0,0.0
2026-06-25 02:59:57,0.0,0.0
2026-06-25 03:59:52,0.0,0.0
2026-06-25 04:59:48,0.0,0.0
2026-06-25 05:59:44,0.0,0.0
2026-06-25 06:59:40,0.0,0.0
2026-06-25 07:59:36,0.0,0.0
2026-06-25 08:59:32,0.0,0.0
2026-06-25 09:59:59,0.0,0.0
2026-06-25 10:59:55,0.0,0.0
2026-06-25 11:59:51,0.0,0.0
2026-06-25 12:59:47,0.0,0.0
2026-06-25 13:59:43,0.0,0.0
2026-06-25 14:59:39,0.0,0.0
2026-06-25 15:59:36,0.0,0.0
2026-06-25 16:59:31,0.0,0.0
2026-06-25 17:59:58,0.0,0.0
2026-06-25 18:59:54,0.0,0.0
2026-06-25 19:59:50,0.0,0.0
2026-06-25 20:59:47,0.0,0.0
2026-06-25 21:59:42,0.0,0.0
2026-06-25 22:59:38,0.0,0.0
2026-06-25 23:59:34,0.0,0.0
2026-06-26 00:59:30,0.0,0.0
2026-06-26 01:59:57,0.0,0.0
2026-06-26 02:59:53,0.0,0.0
2026-06-26 03:59:49,0.0,0.0
2026-06-26 04:59:46,0.0,0.0
2026-06-26 05:59:42,0.0,0.0
2026-06-26 06:59:37,0.0,0.0
2026-06-26 07:59:34,0.0,0.0
2026-06-26 08:59:33,0.0,0.0
2026-06-26 09:59:57,0.0,0.0
2026-06-26 10:59:52,0.0,0.0
2026-06-26 11:59:49,0.0,0.0
2026-06-26 12:59:45,0.0,0.0
2026-06-26 13:59:41,0.0,0.0
2026-06-26 14:59:37,0.0,0.0
2026-06-26 15:59:32,0.0,0.0
2026-06-26 16:59:28,0.0,0.0
2026-06-26 17:59:56,0.0,0.0
2026-06-26 18:59:52,0.0,0.0
2026-06-26 19:59:48,0.0,0.0
2026-06-26 20:59:50,0.0,0.0
2026-06-26 21:59:40,0.0,0.0
2026-06-26 22:59:35,0.0,0.0
2026-06-26 23:59:32,0.0,0.0
2026-06-27 00:59:58,0.0,0.0
2026-06-27 01:59:54,0.0,0.0
2026-06-27 02:59:51,0.0,0.0
2026-06-27 03:59:46,0.0,0.0
2026-06-27 04:59:42,0.0,0.0
2026-06-27 05:59:38,0.0,0.0
2026-06-27 06:59:34,0.0,0.0
2026-06-27 07:59:31,0.0,0.0
2026-06-27 08:59:59,0.0,0.0
2026-06-27 09:59:22,0.0,0.0
2026-06-27 10:59:51,0.0,0.0
2026-06-27 11:59:46,0.0,0.0
2026-06-27 12:59:42,0.0,0.0
2026-06-27 13:59:38,0.0,0.0
2026-06-27 14:59:34,0.0,0.0
2026-06-27 15:59:31,0.0,0.0
2026-06-27 16:59:57,0.0,0.0
2026-06-27 17:59:52,0.0,0.0
2026-06-27 18:59:49,0.0,0.0
2026-06-27 19:59:44,0.0,0.0
2026-06-27 20:59:41,0.0,0.0
2026-06-27 21:59:37,0.0,0.0
2026-06-27 22:59:33,0.0,0.0
2026-06-27 23:59:29,0.0,0.0
2026-06-28 00:59:56,0.0,0.0
2026-06-28 01:59:52,0.0,0.0
2026-06-28 02:59:48,0.0,0.0
2026-06-28 03:59:45,0.0,0.0
2026-06-28 04:59:41,0.0,0.0
2026-06-28 05:59:37,0.0,0.0
2026-06-28 06:59:32,0.0,0.0
2026-06-28 07:59:59,0.0,0.0
2026-06-28 08:59:55,0.0,0.0
2026-06-28 09:59:51,0.0,0.0
2026-06-28 10:59:46,0.0,0.0
2026-06-28 11:59:42,0.0,0.0
2026-06-28 12:59:39,0.0,0.0
2026-06-28 13:59:35,0.0,0.0
2026-06-28 14:59:31,0.0,0.0
2026-06-28 15:59:58,0.0,0.0
2026-06-28 16:59:55,0.0,0.0
2026-06-28 17:59:50,4.19,0.71
2026-06-28 18:59:46,0.0,0.71
2026-06-28 19:59:42,0.0,0.71
2026-06-28 20:59:38,0.0,0.71
2026-06-28 21:59:34,0.0,0.71
2026-06-28 22:59:30,0.0,0.71
2026-06-28 23:59:58,0.0,0.71
2026-06-29 00:59:55,0.0,0.71
2026-06-29 01:59:49,0.0,0.0
2026-06-29 02:59:45,0.0,0.0
2026-06-29 03:59:41,0.0,0.0
2026-06-29 04:59:37,0.0,0.0
2026-06-29 05:59:34,0.0,0.0
2026-06-29 06:59:29,0.0,0.0
2026-06-29 07:59:56,0.0,0.0
2026-06-29 08:59:54,0.0,0.0
