datetime,precipRate,precipTotal
2026-06-04 00:59:36,0.0,0.0
2026-06-04 01:59:32,0.0,0.0
2026-06-04 02:59:59,0.0,0.0
2026-06-04 03:59:54,0.0,0.0
2026-06-04 04:59:50,0.0,0.0
2026-06-04 05:59:46,0.0,0.0
2026-06-04 06:59:42,0.0,0.0
2026-06-04 07:59:38,0.0,0.0
2026-06-04 08:59:34,0.0,0.0
2026-06-04 09:59:30,0.0,0.0
2026-06-04 10:59:57,0.0,0.0
2026-06-04 11:59:22,0.0,0.0
2026-06-04 12:59:50,0.0,0.0
2026-06-04 13:59:46,0.0,0.0
2026-06-04 14:59:41,0.0,0.0
2026-06-04 15:59:38,0.0,0.0
2026-06-04 16:59:34,0.0,0.0
2026-06-04 17:59:30,0.0,0.0
2026-06-04 18:59:56,19.81,9.19
2026-06-04 19:59:52,65.4,30.51
2026-06-04 20:59:48,1.8,30.51
2026-06-04 21:59:44,0.0,30.51
2026-06-04 22:59:39,0.0,30.51
2026-06-04 23:59:36,0.0,30.51
2026-06-05 00:59:32,0.0,0.0
2026-06-05 01:59:59,0.0,0.0
2026-06-05 02:59:55,0.0,0.0
2026-06-05 03:59:52,0.0,0.0
2026-06-05 04:59:47,0.0,0.0
2026-06-05 05:59:43,0.0,0.0
2026-06-05 06:59:39,0.0,0.0
2026-06-05 07:59:35,0.0,0.0
2026-06-05 08:59:31,0.0,0.0
2026-06-05 09:59:58,0.0,0.0
2026-06-05 10:59:53,0.0,0.0
2026-06-05 11:59:49,0.0,0.0
2026-06-05 12:59:45,0.0,0.0
2026-06-05 13:59:42,0.0,0.0
2026-06-05 14:59:37,0.0,0.0
2026-06-05 15:59:33,0.0,0.0
2026-06-05 16:59:29,0.0,0.0
2026-06-05 17:59:57,0.0,0.0
2026-06-05 18:59:53,0.0,0.0
2026-06-05 19:59:49,0.0,0.0
2026-06-05 20:59:45,0.0,0.0
2026-06-05 21:59:42,0.0,0.0
2026-06-05 22:59:36,0.0,0.0
2026-06-05 23:59:32,0.0,0.0
2026-06-06 00:59:59,0.0,0.0
2026-06-06 01:59:55,0.0,0.0
2026-06-06 02:59:51,0.0,0.0
2026-06-06 03:59:47,0.0,0.0
2026-06-06 04:59:43,0.0,0.0
2026-06-06 05:59:39,0.0,0.0
2026-06-06 06:59:35,0.0,0.0
2026-06-06 07:59:31,0.0,0.0
2026-06-06 08:59:59,0.0,0.0
2026-06-06 09:59:55,0.0,0.0
2026-06-06 10:59:52,0.0,0.0
2026-06-06 11:59:47,0.0,0.0
2026-06-06 12:59:42,0.0,0.0
2026-06-06 13:59:39,0.0,0.0
2026-06-06 14:59:35,0.0,0.0
2026-06-06 15:59:31,0.0,0.0
2026-06-06 16:59:56,0.0,0.0
2026-06-06 17:59:53,0.0,0.0
2026-06-06 18:59:49,0.0,0.0
2026-06-06 19:59:44,0.0,0.0
2026-06-06 20:59:41,0.0,0.0
2026-06-06 21:59:37,0.0,0.0
2026-06-06 22:59:32,0.0,0.0
2026-06-06 23:59:29,0.0,0.0
2026-06-07 00:13:26,0.0,0.0
2026-06-09 10:59:39,0.0,2.49
2026-06-09 11:59:36,0.0,2.49
2026-06-09 12:59:32,0.0,2.49
2026-06-09 13:59:58,0.0,2.49
2026-06-09 14:59:54,0.0,2.49
2026-06-09 15:59:50,0.0,2.49
2026-06-09 16:59:46,0.0,2.49
2026-06-09 17:59:42,0.0,2.49
2026-06-09 18:59:38,0.0,2.49
2026-06-09 19:59:34,0.0,2.49
2026-06-09 20:59:29,0.0,2.49
2026-06-09 21:59:57,0.0,2.49
2026-06-09 22:59:53,0.0,2.49
2026-06-09 23:59:49,0.0,2.49
2026-06-10 00:59:45,0.0,0.0
2026-06-10 01:59:42,0.0,0.0
2026-06-10 02:59:37,0.0,0.0
2026-06-10 03:59:33,0.0,0.0
2026-06-10 04:59:29,0.0,0.0
2026-06-10 05:59:56,0.0,0.0
2026-06-10 06:59:52,0.0,0.0
2026-06-10 07:59:47,0.0,0.0
2026-06-10 08:59:43,0.0,0.0
2026-06-10 09:59:39,0.0,0.0
2026-06-10 10:59:35,0.0,0.0
2026-06-10 11:59:32,0.0,0.0
2026-06-10 12:59:59,0.0,0.0
2026-06-10 13:59:55,0.0,0.0
2026-06-10 14:59:50,0.0,0.0
2026-06-10 15:59:47,0.0,0.0
2026-06-10 16:59:43,0.0,0.0
2026-06-10 17:59:39,0.0,0.0
2026-06-10 18:29:37,0.0,0.0
